"service_id","date","exception_type"
"GO104_1699996488","20160514","1"
"GO104_1699996488","20160521","1"
"GO104_1699996488","20160430","1"
"GO104_169999368","20160411","1"
"GO104_169999368","20160502","1"
"GO104_169999368","20160520","1"
"GO104_169999368","20160519","1"
"GO104_169999368","20160412","1"
"GO104_169999368","20160503","1"
"GO104_169999368","20160426","1"
"GO104_169999368","20160517","1"
"GO104_169999368","20160518","1"
"GO104_169999368","20160425","1"
"GO104_169999368","20160429","1"
"GO104_169999368","20160427","1"
"GO104_169999358","20160518","1"
"GO104_169999358","20160427","1"
"GO104_169999358","20160517","1"
"GO104_169999358","20160504","1"
"GO104_169999358","20160519","1"
"GO104_169999358","20160520","1"
"GO104_169999358","20160502","1"
"GO104_169999358","20160412","1"
"GO104_169999358","20160413","1"
"GO104_169999358","20160408","1"
"GO104_169999358","20160425","1"
"GO104_169999358","20160503","1"
"GO104_169999358","20160411","1"
"GO104_169999358","20160426","1"
"GO104_169999358","20160429","1"
"GO104_1699994601","20160518","1"
"GO104_1699994601","20160411","1"
"GO104_1699994601","20160412","1"
"GO104_1699994601","20160427","1"
"GO104_1699994601","20160425","1"
"GO104_1699994601","20160503","1"
"GO104_1699994601","20160502","1"
"GO104_1699994601","20160520","1"
"GO104_1699994601","20160429","1"
"GO104_1699994601","20160519","1"
"GO104_1699994601","20160426","1"
"GO104_1699994601","20160517","1"
"GO104_1699996402","20160515","1"
"GO104_1699996402","20160430","1"
"GO104_1699996402","20160410","1"
"GO104_1699996402","20160521","1"
"GO104_1699996426","20160501","1"
"GO104_1699996426","20160522","1"
"GO104_1699996426","20160515","1"
"GO104_1699996426","20160410","1"
"GO104_1699996426","20160514","1"
"GO104_1699996431","20160522","1"
"GO104_1699996431","20160410","1"
"GO104_1699996431","20160515","1"
"GO104_1699996431","20160514","1"
"GO104_1699996431","20160501","1"
"GO104_1699996482","20160430","1"
"GO104_1699996482","20160521","1"
"GO104_1699996482","20160515","1"
"GO104_1699996482","20160409","1"
"GO104_1699996482","20160514","1"
"GO104_1699996480","20160521","1"
"GO104_1699996480","20160430","1"
"GO104_1699996480","20160409","1"
"GO104_1699996480","20160514","1"
"GO104_1699996480","20160515","1"
"GO104_1699996428","20160514","1"
"GO104_1699996428","20160410","1"
"GO104_1699996428","20160501","1"
"GO104_1699996428","20160515","1"
"GO104_1699996428","20160522","1"
"GO104_1699996477","20160515","1"
"GO104_1699996477","20160410","1"
"GO104_1699996477","20160521","1"
"GO104_1699996477","20160514","1"
"GO104_1699996477","20160501","1"
"GO104_1699996477","20160409","1"
"GO104_1699996477","20160522","1"
"GO104_1699996477","20160430","1"
"GO104_1699996478","20160515","1"
"GO104_1699996478","20160514","1"
"GO104_1699996478","20160430","1"
"GO104_1699996478","20160409","1"
"GO104_1699996478","20160501","1"
"GO104_1699996478","20160522","1"
"GO104_1699996478","20160410","1"
"GO104_1699996478","20160521","1"
"GO104_169999480","20160503","1"
"GO104_169999480","20160429","1"
"GO104_169999480","20160426","1"
"GO104_169999480","20160516","1"
"GO104_169999480","20160518","1"
"GO104_169999480","20160427","1"
"GO104_169999480","20160504","1"
"GO104_169999480","20160412","1"
"GO104_169999480","20160517","1"
"GO104_169999480","20160519","1"
"GO104_169999480","20160425","1"
"GO104_169999480","20160411","1"
"GO104_169999480","20160502","1"
"GO104_169999480","20160520","1"
"GO104_169999480","20160413","1"
"GO104_169999464","20160520","1"
"GO104_169999464","20160411","1"
"GO104_169999464","20160502","1"
"GO104_169999464","20160518","1"
"GO104_169999464","20160425","1"
"GO104_169999464","20160503","1"
"GO104_169999464","20160519","1"
"GO104_169999464","20160427","1"
"GO104_169999464","20160412","1"
"GO104_169999464","20160517","1"
"GO104_169999464","20160429","1"
"GO104_169999464","20160426","1"
"GO104_169999469","20160412","1"
"GO104_169999469","20160411","1"
"GO104_169999469","20160425","1"
"GO104_169999469","20160502","1"
"GO104_169999469","20160518","1"
"GO104_169999469","20160520","1"
"GO104_169999469","20160503","1"
"GO104_169999469","20160429","1"
"GO104_169999469","20160519","1"
"GO104_169999469","20160426","1"
"GO104_169999469","20160427","1"
"GO104_169999469","20160517","1"
"GO104_169999356","20160429","1"
"GO104_169999356","20160427","1"
"GO104_169999356","20160412","1"
"GO104_169999356","20160504","1"
"GO104_169999356","20160408","1"
"GO104_169999356","20160411","1"
"GO104_169999356","20160520","1"
"GO104_169999356","20160425","1"
"GO104_169999356","20160502","1"
"GO104_169999356","20160517","1"
"GO104_169999356","20160519","1"
"GO104_169999356","20160413","1"
"GO104_169999356","20160503","1"
"GO104_169999356","20160518","1"
"GO104_169999356","20160426","1"
"GO104_169999440","20160517","1"
"GO104_169999440","20160413","1"
"GO104_169999440","20160520","1"
"GO104_169999440","20160504","1"
"GO104_169999440","20160429","1"
"GO104_169999440","20160411","1"
"GO104_169999440","20160408","1"
"GO104_169999440","20160502","1"
"GO104_169999440","20160503","1"
"GO104_169999440","20160519","1"
"GO104_169999440","20160518","1"
"GO104_169999440","20160426","1"
"GO104_169999440","20160425","1"
"GO104_169999440","20160427","1"
"GO104_169999440","20160412","1"
"GO104_169999442","20160517","1"
"GO104_169999442","20160503","1"
"GO104_169999442","20160411","1"
"GO104_169999442","20160427","1"
"GO104_169999442","20160426","1"
"GO104_169999442","20160429","1"
"GO104_169999442","20160519","1"
"GO104_169999442","20160502","1"
"GO104_169999442","20160425","1"
"GO104_169999442","20160408","1"
"GO104_169999442","20160413","1"
"GO104_169999442","20160504","1"
"GO104_169999442","20160412","1"
"GO104_169999442","20160520","1"
"GO104_169999442","20160518","1"
"GO104_1699996473","20160501","1"
"GO104_1699996473","20160515","1"
"GO104_1699996473","20160410","1"
"GO104_1699996473","20160409","1"
"GO104_1699996473","20160522","1"
"GO104_1699996473","20160514","1"
"GO104_1699996473","20160521","1"
"GO104_1699996473","20160430","1"
"GO104_1699996486","20160430","1"
"GO104_1699996486","20160409","1"
"GO104_1699996486","20160514","1"
"GO104_1699996486","20160515","1"
"GO104_1699996486","20160521","1"
"GO104_169999466","20160427","1"
"GO104_169999466","20160429","1"
"GO104_169999466","20160503","1"
"GO104_169999466","20160412","1"
"GO104_169999466","20160520","1"
"GO104_169999466","20160425","1"
"GO104_169999466","20160502","1"
"GO104_169999466","20160519","1"
"GO104_169999466","20160517","1"
"GO104_169999466","20160518","1"
"GO104_169999466","20160411","1"
"GO104_169999466","20160426","1"
"GO104_1699996476","20160409","1"
"GO104_1699996476","20160514","1"
"GO104_1699996476","20160430","1"
"GO104_1699996476","20160410","1"
"GO104_1699996476","20160522","1"
"GO104_1699996476","20160515","1"
"GO104_1699996476","20160521","1"
"GO104_1699996476","20160501","1"
"GO104_1699996461","20160515","1"
"GO104_1699996461","20160410","1"
"GO104_1699996461","20160521","1"
"GO104_1699996461","20160430","1"
"GO104_1699996461","20160501","1"
"GO104_1699996461","20160514","1"
"GO104_1699996461","20160522","1"
"GO104_169999433","20160504","1"
"GO104_169999433","20160413","1"
"GO104_169999433","20160408","1"
"GO104_169999465","20160429","1"
"GO104_169999465","20160427","1"
"GO104_169999465","20160502","1"
"GO104_169999465","20160520","1"
"GO104_169999465","20160517","1"
"GO104_169999465","20160425","1"
"GO104_169999465","20160503","1"
"GO104_169999465","20160518","1"
"GO104_169999465","20160519","1"
"GO104_169999465","20160411","1"
"GO104_169999465","20160412","1"
"GO104_169999465","20160426","1"
"GO104_1699996457","20160410","1"
"GO104_1699996457","20160430","1"
"GO104_1699996457","20160522","1"
"GO104_1699996457","20160521","1"
"GO104_1699996457","20160515","1"
"GO104_1699996457","20160501","1"
"GO104_1699996457","20160514","1"
"GO104_169999355","20160517","1"
"GO104_169999355","20160426","1"
"GO104_169999355","20160425","1"
"GO104_169999355","20160518","1"
"GO104_169999355","20160411","1"
"GO104_169999355","20160502","1"
"GO104_169999355","20160412","1"
"GO104_169999355","20160520","1"
"GO104_169999355","20160519","1"
"GO104_169999355","20160429","1"
"GO104_169999355","20160427","1"
"GO104_169999355","20160503","1"
"GO104_1699996459","20160410","1"
"GO104_1699996459","20160501","1"
"GO104_1699996459","20160514","1"
"GO104_1699996459","20160522","1"
"GO104_1699996459","20160430","1"
"GO104_1699996459","20160515","1"
"GO104_1699996459","20160521","1"
"GO104_1699996451","20160514","1"
"GO104_1699996451","20160410","1"
"GO104_1699996451","20160430","1"
"GO104_1699996451","20160515","1"
"GO104_1699996451","20160501","1"
"GO104_1699996451","20160521","1"
"GO104_1699996451","20160522","1"
"GO104_1699996484","20160514","1"
"GO104_1699996484","20160515","1"
"GO104_1699996484","20160521","1"
"GO104_1699996484","20160409","1"
"GO104_1699996484","20160430","1"
"GO104_169999420","20160413","1"
"GO104_169999420","20160408","1"
"GO104_169999420","20160504","1"
"GO104_169999422","20160413","1"
"GO104_169999422","20160408","1"
"GO104_169999422","20160504","1"
"GO104_1699996463","20160430","1"
"GO104_1699996463","20160501","1"
"GO104_1699996463","20160410","1"
"GO104_1699996463","20160514","1"
"GO104_1699996463","20160515","1"
"GO104_1699996463","20160521","1"
"GO104_1699996463","20160522","1"
"GO104_1699996470","20160409","1"
"GO104_1699996470","20160514","1"
"GO104_1699996470","20160515","1"
"GO104_1699996470","20160430","1"
"GO104_1699996470","20160521","1"
"GO104_1699996470","20160522","1"
"GO104_1699996470","20160410","1"
"GO104_1699996470","20160501","1"
"GO104_1699994795","20160514","1"
"GO104_1699994795","20160515","1"
"GO104_1699996487","20160514","1"
"GO104_1699996487","20160430","1"
"GO104_1699996487","20160515","1"
"GO104_1699996487","20160409","1"
"GO104_1699996487","20160521","1"
"GO104_169999398","20160520","1"
"GO104_169999398","20160426","1"
"GO104_169999398","20160429","1"
"GO104_169999398","20160518","1"
"GO104_169999398","20160425","1"
"GO104_169999398","20160411","1"
"GO104_169999398","20160502","1"
"GO104_169999398","20160503","1"
"GO104_169999398","20160517","1"
"GO104_169999398","20160519","1"
"GO104_169999398","20160412","1"
"GO104_169999398","20160427","1"
"GO104_1699996400","20160410","1"
"GO104_1699996400","20160515","1"
"GO104_1699996400","20160521","1"
"GO104_1699996400","20160430","1"
"GO104_169999434","20160504","1"
"GO104_169999434","20160413","1"
"GO104_169999434","20160408","1"
"GO104_1699996453","20160522","1"
"GO104_1699996453","20160514","1"
"GO104_1699996453","20160501","1"
"GO104_1699996453","20160410","1"
"GO104_1699996453","20160521","1"
"GO104_1699996453","20160430","1"
"GO104_1699996453","20160515","1"
"GO104_169999366","20160517","1"
"GO104_169999366","20160520","1"
"GO104_169999366","20160426","1"
"GO104_169999366","20160519","1"
"GO104_169999366","20160503","1"
"GO104_169999366","20160411","1"
"GO104_169999366","20160429","1"
"GO104_169999366","20160427","1"
"GO104_169999366","20160502","1"
"GO104_169999366","20160518","1"
"GO104_169999366","20160425","1"
"GO104_169999366","20160412","1"
"GO104_169999370","20160520","1"
"GO104_169999370","20160518","1"
"GO104_169999370","20160429","1"
"GO104_169999370","20160425","1"
"GO104_169999370","20160412","1"
"GO104_169999370","20160427","1"
"GO104_169999370","20160502","1"
"GO104_169999370","20160426","1"
"GO104_169999370","20160517","1"
"GO104_169999370","20160411","1"
"GO104_169999370","20160519","1"
"GO104_169999370","20160503","1"
"GO104_169999447","20160504","1"
"GO104_169999447","20160408","1"
"GO104_169999447","20160413","1"
"GO104_1699996429","20160501","1"
"GO104_1699996429","20160515","1"
"GO104_1699996429","20160410","1"
"GO104_1699996429","20160514","1"
"GO104_1699996429","20160522","1"
"GO104_169999455","20160408","1"
"GO104_169999455","20160504","1"
"GO104_169999455","20160413","1"
"GO104_1699996483","20160430","1"
"GO104_1699996483","20160515","1"
"GO104_1699996483","20160521","1"
"GO104_1699996483","20160514","1"
"GO104_1699996483","20160409","1"
"GO104_1699996468","20160409","1"
"GO104_1699996468","20160514","1"
"GO104_1699996468","20160522","1"
"GO104_1699996468","20160501","1"
"GO104_1699996468","20160521","1"
"GO104_1699996468","20160515","1"
"GO104_1699996468","20160430","1"
"GO104_1699996468","20160410","1"
"GO104_1699996490","20160515","1"
"GO104_1699996490","20160430","1"
"GO104_1699996490","20160514","1"
"GO104_1699996490","20160409","1"
"GO104_1699996490","20160521","1"
"GO104_169999437","20160413","1"
"GO104_169999437","20160504","1"
"GO104_169999437","20160408","1"
"GO104_1699996423","20160501","1"
"GO104_1699996423","20160514","1"
"GO104_1699996423","20160515","1"
"GO104_1699996423","20160522","1"
"GO104_1699996423","20160410","1"
"GO104_1699996462","20160522","1"
"GO104_1699996462","20160430","1"
"GO104_1699996462","20160501","1"
"GO104_1699996462","20160521","1"
"GO104_1699996462","20160515","1"
"GO104_1699996462","20160514","1"
"GO104_1699996462","20160410","1"
"GO104_169999424","20160413","1"
"GO104_169999424","20160408","1"
"GO104_169999424","20160504","1"
"GO104_169999428","20160413","1"
"GO104_169999428","20160408","1"
"GO104_169999428","20160504","1"
"GO104_1699996493","20160515","1"
"GO104_1699996493","20160514","1"
"GO104_1699996493","20160409","1"
"GO104_169999451","20160408","1"
"GO104_169999451","20160504","1"
"GO104_169999451","20160413","1"
"GO104_169999426","20160413","1"
"GO104_169999426","20160504","1"
"GO104_169999426","20160408","1"
"GO104_1699996491","20160515","1"
"GO104_1699996491","20160514","1"
"GO104_1699996491","20160409","1"
"GO104_169999449","20160413","1"
"GO104_169999449","20160504","1"
"GO104_169999449","20160408","1"
"GO104_1699996401","20160521","1"
"GO104_1699996401","20160430","1"
"GO104_1699996401","20160515","1"
"GO104_1699996401","20160410","1"
"GO104_1699996421","20160514","1"
"GO104_1699996421","20160515","1"
"GO104_1699996425","20160515","1"
"GO104_1699996425","20160501","1"
"GO104_1699996425","20160410","1"
"GO104_1699996425","20160522","1"
"GO104_1699996425","20160514","1"
"GO104_169999432","20160408","1"
"GO104_169999432","20160504","1"
"GO104_169999432","20160413","1"
"GO104_169999430","20160408","1"
"GO104_169999430","20160504","1"
"GO104_169999430","20160413","1"
"GO104_1699994796","20160514","1"
"GO104_1699994796","20160515","1"
"GO104_169999418","20160408","1"
"GO104_169999418","20160504","1"
"GO104_169999418","20160413","1"
"GO104_169999441","20160408","1"
"GO104_169999441","20160413","1"
"GO104_169999441","20160504","1"
"GO104_160000351","20160307","1"
"GO104_160000351","20160308","1"
"GO104_160000351","20160309","1"
"GO104_160000351","20160310","1"
"GO104_160000351","20160311","1"
"GO104_160000351","20160314","1"
"GO104_160000351","20160315","1"
"GO104_160000351","20160316","1"
"GO104_160000351","20160317","1"
"GO104_160000351","20160318","1"
"GO104_160000351","20160321","1"
"GO104_160000351","20160322","1"
"GO104_160000351","20160323","1"
"GO104_160000351","20160324","1"
"GO104_160000351","20160325","1"
"GO104_160000351","20160328","1"
"GO104_160000351","20160329","1"
"GO104_160000351","20160330","1"
"GO104_160000351","20160331","1"
"GO104_160000351","20160401","1"
"GO104_160000351","20160404","1"
"GO104_160000351","20160405","1"
"GO104_160000351","20160406","1"
"GO104_160000351","20160407","1"
"GO104_160000351","20160408","1"
"GO104_160000351","20160413","1"
"GO104_160000351","20160414","1"
"GO104_160000351","20160415","1"
"GO104_160000351","20160418","1"
"GO104_160000351","20160419","1"
"GO104_160000351","20160420","1"
"GO104_160000351","20160421","1"
"GO104_160000351","20160422","1"
"GO104_160000351","20160428","1"
"GO104_160000351","20160504","1"
"GO104_160000351","20160505","1"
"GO104_160000351","20160506","1"
"GO104_160000351","20160509","1"
"GO104_160000351","20160510","1"
"GO104_160000351","20160511","1"
"GO104_160000351","20160512","1"
"GO104_160000351","20160513","1"
"GO104_160000351","20160516","1"
"GO104_160000353","20160307","1"
"GO104_160000353","20160308","1"
"GO104_160000353","20160309","1"
"GO104_160000353","20160310","1"
"GO104_160000353","20160311","1"
"GO104_160000353","20160314","1"
"GO104_160000353","20160315","1"
"GO104_160000353","20160316","1"
"GO104_160000353","20160317","1"
"GO104_160000353","20160318","1"
"GO104_160000353","20160321","1"
"GO104_160000353","20160322","1"
"GO104_160000353","20160323","1"
"GO104_160000353","20160324","1"
"GO104_160000353","20160325","1"
"GO104_160000353","20160328","1"
"GO104_160000353","20160329","1"
"GO104_160000353","20160330","1"
"GO104_160000353","20160331","1"
"GO104_160000353","20160401","1"
"GO104_160000353","20160404","1"
"GO104_160000353","20160405","1"
"GO104_160000353","20160406","1"
"GO104_160000353","20160407","1"
"GO104_160000353","20160408","1"
"GO104_160000353","20160413","1"
"GO104_160000353","20160414","1"
"GO104_160000353","20160415","1"
"GO104_160000353","20160418","1"
"GO104_160000353","20160419","1"
"GO104_160000353","20160420","1"
"GO104_160000353","20160421","1"
"GO104_160000353","20160422","1"
"GO104_160000353","20160428","1"
"GO104_160000353","20160504","1"
"GO104_160000353","20160505","1"
"GO104_160000353","20160506","1"
"GO104_160000353","20160509","1"
"GO104_160000353","20160510","1"
"GO104_160000353","20160511","1"
"GO104_160000353","20160512","1"
"GO104_160000353","20160513","1"
"GO104_160000353","20160516","1"
"GO104_160000355","20160307","1"
"GO104_160000355","20160308","1"
"GO104_160000355","20160309","1"
"GO104_160000355","20160310","1"
"GO104_160000355","20160311","1"
"GO104_160000355","20160314","1"
"GO104_160000355","20160315","1"
"GO104_160000355","20160316","1"
"GO104_160000355","20160317","1"
"GO104_160000355","20160318","1"
"GO104_160000355","20160321","1"
"GO104_160000355","20160322","1"
"GO104_160000355","20160323","1"
"GO104_160000355","20160324","1"
"GO104_160000355","20160325","1"
"GO104_160000355","20160328","1"
"GO104_160000355","20160329","1"
"GO104_160000355","20160330","1"
"GO104_160000355","20160331","1"
"GO104_160000355","20160401","1"
"GO104_160000355","20160404","1"
"GO104_160000355","20160405","1"
"GO104_160000355","20160406","1"
"GO104_160000355","20160407","1"
"GO104_160000355","20160408","1"
"GO104_160000355","20160413","1"
"GO104_160000355","20160414","1"
"GO104_160000355","20160415","1"
"GO104_160000355","20160418","1"
"GO104_160000355","20160419","1"
"GO104_160000355","20160420","1"
"GO104_160000355","20160421","1"
"GO104_160000355","20160422","1"
"GO104_160000355","20160428","1"
"GO104_160000355","20160504","1"
"GO104_160000355","20160505","1"
"GO104_160000355","20160506","1"
"GO104_160000355","20160509","1"
"GO104_160000355","20160510","1"
"GO104_160000355","20160511","1"
"GO104_160000355","20160512","1"
"GO104_160000355","20160513","1"
"GO104_160000355","20160516","1"
"GO104_160000356","20160307","1"
"GO104_160000356","20160308","1"
"GO104_160000356","20160309","1"
"GO104_160000356","20160310","1"
"GO104_160000356","20160311","1"
"GO104_160000356","20160314","1"
"GO104_160000356","20160315","1"
"GO104_160000356","20160316","1"
"GO104_160000356","20160317","1"
"GO104_160000356","20160318","1"
"GO104_160000356","20160321","1"
"GO104_160000356","20160322","1"
"GO104_160000356","20160323","1"
"GO104_160000356","20160324","1"
"GO104_160000356","20160325","1"
"GO104_160000356","20160328","1"
"GO104_160000356","20160329","1"
"GO104_160000356","20160330","1"
"GO104_160000356","20160331","1"
"GO104_160000356","20160401","1"
"GO104_160000356","20160404","1"
"GO104_160000356","20160405","1"
"GO104_160000356","20160406","1"
"GO104_160000356","20160407","1"
"GO104_160000356","20160414","1"
"GO104_160000356","20160415","1"
"GO104_160000356","20160418","1"
"GO104_160000356","20160419","1"
"GO104_160000356","20160420","1"
"GO104_160000356","20160421","1"
"GO104_160000356","20160422","1"
"GO104_160000356","20160428","1"
"GO104_160000356","20160505","1"
"GO104_160000356","20160506","1"
"GO104_160000356","20160509","1"
"GO104_160000356","20160510","1"
"GO104_160000356","20160511","1"
"GO104_160000356","20160512","1"
"GO104_160000356","20160513","1"
"GO104_160000356","20160516","1"
"GO104_160000358","20160307","1"
"GO104_160000358","20160308","1"
"GO104_160000358","20160309","1"
"GO104_160000358","20160310","1"
"GO104_160000358","20160311","1"
"GO104_160000358","20160314","1"
"GO104_160000358","20160315","1"
"GO104_160000358","20160316","1"
"GO104_160000358","20160317","1"
"GO104_160000358","20160318","1"
"GO104_160000358","20160321","1"
"GO104_160000358","20160322","1"
"GO104_160000358","20160323","1"
"GO104_160000358","20160324","1"
"GO104_160000358","20160325","1"
"GO104_160000358","20160328","1"
"GO104_160000358","20160329","1"
"GO104_160000358","20160330","1"
"GO104_160000358","20160331","1"
"GO104_160000358","20160401","1"
"GO104_160000358","20160404","1"
"GO104_160000358","20160405","1"
"GO104_160000358","20160406","1"
"GO104_160000358","20160407","1"
"GO104_160000358","20160414","1"
"GO104_160000358","20160415","1"
"GO104_160000358","20160418","1"
"GO104_160000358","20160419","1"
"GO104_160000358","20160420","1"
"GO104_160000358","20160421","1"
"GO104_160000358","20160422","1"
"GO104_160000358","20160428","1"
"GO104_160000358","20160505","1"
"GO104_160000358","20160506","1"
"GO104_160000358","20160509","1"
"GO104_160000358","20160510","1"
"GO104_160000358","20160511","1"
"GO104_160000358","20160512","1"
"GO104_160000358","20160513","1"
"GO104_160000358","20160516","1"
"GO104_160000360","20160307","1"
"GO104_160000360","20160308","1"
"GO104_160000360","20160309","1"
"GO104_160000360","20160310","1"
"GO104_160000360","20160311","1"
"GO104_160000360","20160314","1"
"GO104_160000360","20160315","1"
"GO104_160000360","20160316","1"
"GO104_160000360","20160317","1"
"GO104_160000360","20160318","1"
"GO104_160000360","20160321","1"
"GO104_160000360","20160322","1"
"GO104_160000360","20160323","1"
"GO104_160000360","20160324","1"
"GO104_160000360","20160325","1"
"GO104_160000360","20160328","1"
"GO104_160000360","20160329","1"
"GO104_160000360","20160330","1"
"GO104_160000360","20160331","1"
"GO104_160000360","20160401","1"
"GO104_160000360","20160404","1"
"GO104_160000360","20160405","1"
"GO104_160000360","20160406","1"
"GO104_160000360","20160407","1"
"GO104_160000360","20160408","1"
"GO104_160000360","20160413","1"
"GO104_160000360","20160414","1"
"GO104_160000360","20160415","1"
"GO104_160000360","20160418","1"
"GO104_160000360","20160419","1"
"GO104_160000360","20160420","1"
"GO104_160000360","20160421","1"
"GO104_160000360","20160422","1"
"GO104_160000360","20160428","1"
"GO104_160000360","20160504","1"
"GO104_160000360","20160505","1"
"GO104_160000360","20160506","1"
"GO104_160000360","20160509","1"
"GO104_160000360","20160510","1"
"GO104_160000360","20160511","1"
"GO104_160000360","20160512","1"
"GO104_160000360","20160513","1"
"GO104_160000360","20160516","1"
"GO104_160000362","20160307","1"
"GO104_160000362","20160308","1"
"GO104_160000362","20160309","1"
"GO104_160000362","20160310","1"
"GO104_160000362","20160311","1"
"GO104_160000362","20160314","1"
"GO104_160000362","20160315","1"
"GO104_160000362","20160316","1"
"GO104_160000362","20160317","1"
"GO104_160000362","20160318","1"
"GO104_160000362","20160321","1"
"GO104_160000362","20160322","1"
"GO104_160000362","20160323","1"
"GO104_160000362","20160324","1"
"GO104_160000362","20160325","1"
"GO104_160000362","20160328","1"
"GO104_160000362","20160329","1"
"GO104_160000362","20160330","1"
"GO104_160000362","20160331","1"
"GO104_160000362","20160401","1"
"GO104_160000362","20160404","1"
"GO104_160000362","20160405","1"
"GO104_160000362","20160406","1"
"GO104_160000362","20160407","1"
"GO104_160000362","20160408","1"
"GO104_160000362","20160413","1"
"GO104_160000362","20160414","1"
"GO104_160000362","20160415","1"
"GO104_160000362","20160418","1"
"GO104_160000362","20160419","1"
"GO104_160000362","20160420","1"
"GO104_160000362","20160421","1"
"GO104_160000362","20160422","1"
"GO104_160000362","20160428","1"
"GO104_160000362","20160504","1"
"GO104_160000362","20160505","1"
"GO104_160000362","20160506","1"
"GO104_160000362","20160509","1"
"GO104_160000362","20160510","1"
"GO104_160000362","20160511","1"
"GO104_160000362","20160512","1"
"GO104_160000362","20160513","1"
"GO104_160000362","20160516","1"
"GO104_160000364","20160307","1"
"GO104_160000364","20160308","1"
"GO104_160000364","20160309","1"
"GO104_160000364","20160310","1"
"GO104_160000364","20160311","1"
"GO104_160000364","20160314","1"
"GO104_160000364","20160315","1"
"GO104_160000364","20160316","1"
"GO104_160000364","20160317","1"
"GO104_160000364","20160318","1"
"GO104_160000364","20160321","1"
"GO104_160000364","20160322","1"
"GO104_160000364","20160323","1"
"GO104_160000364","20160324","1"
"GO104_160000364","20160325","1"
"GO104_160000364","20160328","1"
"GO104_160000364","20160329","1"
"GO104_160000364","20160330","1"
"GO104_160000364","20160331","1"
"GO104_160000364","20160401","1"
"GO104_160000364","20160404","1"
"GO104_160000364","20160405","1"
"GO104_160000364","20160406","1"
"GO104_160000364","20160407","1"
"GO104_160000364","20160408","1"
"GO104_160000364","20160413","1"
"GO104_160000364","20160414","1"
"GO104_160000364","20160415","1"
"GO104_160000364","20160418","1"
"GO104_160000364","20160419","1"
"GO104_160000364","20160420","1"
"GO104_160000364","20160421","1"
"GO104_160000364","20160422","1"
"GO104_160000364","20160428","1"
"GO104_160000364","20160504","1"
"GO104_160000364","20160505","1"
"GO104_160000364","20160506","1"
"GO104_160000364","20160509","1"
"GO104_160000364","20160510","1"
"GO104_160000364","20160511","1"
"GO104_160000364","20160512","1"
"GO104_160000364","20160513","1"
"GO104_160000364","20160516","1"
"GO104_160000366","20160307","1"
"GO104_160000366","20160308","1"
"GO104_160000366","20160309","1"
"GO104_160000366","20160310","1"
"GO104_160000366","20160311","1"
"GO104_160000366","20160314","1"
"GO104_160000366","20160315","1"
"GO104_160000366","20160316","1"
"GO104_160000366","20160317","1"
"GO104_160000366","20160318","1"
"GO104_160000366","20160321","1"
"GO104_160000366","20160322","1"
"GO104_160000366","20160323","1"
"GO104_160000366","20160324","1"
"GO104_160000366","20160325","1"
"GO104_160000366","20160328","1"
"GO104_160000366","20160329","1"
"GO104_160000366","20160330","1"
"GO104_160000366","20160331","1"
"GO104_160000366","20160401","1"
"GO104_160000366","20160404","1"
"GO104_160000366","20160405","1"
"GO104_160000366","20160406","1"
"GO104_160000366","20160407","1"
"GO104_160000366","20160408","1"
"GO104_160000366","20160413","1"
"GO104_160000366","20160414","1"
"GO104_160000366","20160415","1"
"GO104_160000366","20160418","1"
"GO104_160000366","20160419","1"
"GO104_160000366","20160420","1"
"GO104_160000366","20160421","1"
"GO104_160000366","20160422","1"
"GO104_160000366","20160428","1"
"GO104_160000366","20160504","1"
"GO104_160000366","20160505","1"
"GO104_160000366","20160506","1"
"GO104_160000366","20160509","1"
"GO104_160000366","20160510","1"
"GO104_160000366","20160511","1"
"GO104_160000366","20160512","1"
"GO104_160000366","20160513","1"
"GO104_160000366","20160516","1"
"GO104_160000368","20160307","1"
"GO104_160000368","20160308","1"
"GO104_160000368","20160309","1"
"GO104_160000368","20160310","1"
"GO104_160000368","20160311","1"
"GO104_160000368","20160314","1"
"GO104_160000368","20160315","1"
"GO104_160000368","20160316","1"
"GO104_160000368","20160317","1"
"GO104_160000368","20160318","1"
"GO104_160000368","20160321","1"
"GO104_160000368","20160322","1"
"GO104_160000368","20160323","1"
"GO104_160000368","20160324","1"
"GO104_160000368","20160325","1"
"GO104_160000368","20160328","1"
"GO104_160000368","20160329","1"
"GO104_160000368","20160330","1"
"GO104_160000368","20160331","1"
"GO104_160000368","20160401","1"
"GO104_160000368","20160404","1"
"GO104_160000368","20160405","1"
"GO104_160000368","20160406","1"
"GO104_160000368","20160407","1"
"GO104_160000368","20160408","1"
"GO104_160000368","20160413","1"
"GO104_160000368","20160414","1"
"GO104_160000368","20160415","1"
"GO104_160000368","20160418","1"
"GO104_160000368","20160419","1"
"GO104_160000368","20160420","1"
"GO104_160000368","20160421","1"
"GO104_160000368","20160422","1"
"GO104_160000368","20160428","1"
"GO104_160000368","20160504","1"
"GO104_160000368","20160505","1"
"GO104_160000368","20160506","1"
"GO104_160000368","20160509","1"
"GO104_160000368","20160510","1"
"GO104_160000368","20160511","1"
"GO104_160000368","20160512","1"
"GO104_160000368","20160513","1"
"GO104_160000368","20160516","1"
"GO104_160000370","20160307","1"
"GO104_160000370","20160308","1"
"GO104_160000370","20160309","1"
"GO104_160000370","20160310","1"
"GO104_160000370","20160311","1"
